fare_id,price,currency_type,payment_method,transfers
16-61,15.30,CAD,1,
60-16,14.45,CAD,1,
16-60,14.45,CAD,1,
58-16,16.35,CAD,1,
16-58,16.35,CAD,1,
57-16,15.95,CAD,1,
16-57,15.95,CAD,1,
56-16,15.00,CAD,1,
16-56,15.00,CAD,1,
55-16,22.70,CAD,1,
16-55,22.70,CAD,1,
54-16,21.55,CAD,1,
16-54,21.55,CAD,1,
53-16,20.40,CAD,1,
16-53,20.40,CAD,1,
52-16,19.00,CAD,1,
16-52,19.00,CAD,1,
51-16,18.05,CAD,1,
16-51,18.05,CAD,1,
46-16,19.25,CAD,1,
16-46,19.25,CAD,1,
45-16,18.10,CAD,1,
16-45,18.10,CAD,1,
44-16,17.30,CAD,1,
16-44,17.30,CAD,1,
43-16,19.35,CAD,1,
16-43,19.35,CAD,1,
42-16,18.90,CAD,1,
16-42,18.90,CAD,1,
41-16,17.60,CAD,1,
16-41,17.60,CAD,1,
39-16,21.50,CAD,1,
16-39,21.50,CAD,1,
38-16,20.80,CAD,1,
16-38,20.80,CAD,1,
37-16,19.80,CAD,1,
16-37,19.80,CAD,1,
35-16,18.35,CAD,1,
16-35,18.35,CAD,1,
34-16,17.20,CAD,1,
16-34,17.20,CAD,1,
33-16,13.30,CAD,1,
16-33,13.30,CAD,1,
32-16,11.85,CAD,1,
16-32,11.85,CAD,1,
31-16,11.30,CAD,1,
16-31,11.30,CAD,1,
30-16,25.55,CAD,1,
16-30,25.55,CAD,1,
29-16,22.35,CAD,1,
16-29,22.35,CAD,1,
28-16,20.40,CAD,1,
16-28,20.40,CAD,1,
27-16,15.85,CAD,1,
16-27,15.85,CAD,1,
26-16,14.70,CAD,1,
16-26,14.70,CAD,1,
25-16,10.85,CAD,1,
16-25,10.85,CAD,1,
24-16,8.85,CAD,1,
16-24,8.85,CAD,1,
23-16,11.30,CAD,1,
16-23,11.30,CAD,1,
22-16,11.75,CAD,1,
16-22,11.75,CAD,1,
21-16,9.20,CAD,1,
16-21,9.20,CAD,1,
20-16,9.20,CAD,1,
16-20,9.20,CAD,1,
19-16,12.25,CAD,1,
16-19,12.25,CAD,1,
18-16,6.70,CAD,1,
16-18,6.70,CAD,1,
17-16,5.30,CAD,1,
16-17,5.30,CAD,1,
16-16,5.30,CAD,1,
1084-15,17.20,CAD,1,
15-1084,17.20,CAD,1,
1083-15,14.90,CAD,1,
15-1083,14.90,CAD,1,
97-15,19.35,CAD,1,
15-97,19.35,CAD,1,
96-15,18.45,CAD,1,
15-96,18.45,CAD,1,
95-15,17.90,CAD,1,
15-95,17.90,CAD,1,
94-15,17.40,CAD,1,
15-94,17.40,CAD,1,
93-15,16.70,CAD,1,
15-93,16.70,CAD,1,
92-15,15.95,CAD,1,
15-92,15.95,CAD,1,
91-15,15.30,CAD,1,
15-91,15.30,CAD,1,
90-15,15.10,CAD,1,
15-90,15.10,CAD,1,
89-15,15.10,CAD,1,
15-89,15.10,CAD,1,
88-15,17.90,CAD,1,
15-88,17.90,CAD,1,
87-15,16.50,CAD,1,
15-87,16.50,CAD,1,
86-15,15.85,CAD,1,
15-86,15.85,CAD,1,
85-15,10.15,CAD,1,
15-85,10.15,CAD,1,
84-15,14.50,CAD,1,
15-84,14.50,CAD,1,
83-15,12.55,CAD,1,
15-83,12.55,CAD,1,
82-15,10.30,CAD,1,
15-82,10.30,CAD,1,
81-15,9.25,CAD,1,
15-81,9.25,CAD,1,
80-15,6.75,CAD,1,
15-80,6.75,CAD,1,
77-15,12.70,CAD,1,
15-77,12.70,CAD,1,
76-15,18.40,CAD,1,
15-76,18.40,CAD,1,
75-15,17.75,CAD,1,
15-75,17.75,CAD,1,
74-15,16.85,CAD,1,
15-74,16.85,CAD,1,
73-15,15.95,CAD,1,
15-73,15.95,CAD,1,
72-15,15.45,CAD,1,
15-72,15.45,CAD,1,
71-15,14.75,CAD,1,
15-71,14.75,CAD,1,
70-15,15.10,CAD,1,
15-70,15.10,CAD,1,
69-15,20.85,CAD,1,
15-69,20.85,CAD,1,
68-15,20.35,CAD,1,
15-68,20.35,CAD,1,
67-15,19.45,CAD,1,
15-67,19.45,CAD,1,
66-15,18.85,CAD,1,
15-66,18.85,CAD,1,
65-15,17.60,CAD,1,
15-65,17.60,CAD,1,
64-15,16.60,CAD,1,
15-64,16.60,CAD,1,
63-15,16.05,CAD,1,
15-63,16.05,CAD,1,
62-15,15.40,CAD,1,
15-62,15.40,CAD,1,
61-15,14.70,CAD,1,
15-61,14.70,CAD,1,
60-15,14.20,CAD,1,
15-60,14.20,CAD,1,
58-15,16.10,CAD,1,
15-58,16.10,CAD,1,
57-15,15.75,CAD,1,
15-57,15.75,CAD,1,
56-15,14.80,CAD,1,
15-56,14.80,CAD,1,
55-15,22.50,CAD,1,
15-55,22.50,CAD,1,
54-15,21.30,CAD,1,
15-54,21.30,CAD,1,
53-15,20.20,CAD,1,
15-53,20.20,CAD,1,
52-15,18.80,CAD,1,
15-52,18.80,CAD,1,
51-15,17.80,CAD,1,
15-51,17.80,CAD,1,
46-15,18.85,CAD,1,
15-46,18.85,CAD,1,
45-15,17.60,CAD,1,
15-45,17.60,CAD,1,
44-15,16.85,CAD,1,
15-44,16.85,CAD,1,
43-15,19.15,CAD,1,
15-43,19.15,CAD,1,
42-15,18.70,CAD,1,
15-42,18.70,CAD,1,
41-15,17.40,CAD,1,
15-41,17.40,CAD,1,
39-15,21.10,CAD,1,
15-39,21.10,CAD,1,
38-15,20.40,CAD,1,
15-38,20.40,CAD,1,
37-15,19.35,CAD,1,
15-37,19.35,CAD,1,
35-15,17.80,CAD,1,
15-35,17.80,CAD,1,
34-15,17.00,CAD,1,
15-34,17.00,CAD,1,
33-15,13.05,CAD,1,
15-33,13.05,CAD,1,
32-15,11.65,CAD,1,
15-32,11.65,CAD,1,
31-15,11.00,CAD,1,
15-31,11.00,CAD,1,
30-15,25.35,CAD,1,
15-30,25.35,CAD,1,
29-15,22.10,CAD,1,
15-29,22.10,CAD,1,
28-15,20.15,CAD,1,
15-28,20.15,CAD,1,
27-15,15.60,CAD,1,
15-27,15.60,CAD,1,
26-15,14.45,CAD,1,
15-26,14.45,CAD,1,
25-15,10.60,CAD,1,
15-25,10.60,CAD,1,
24-15,8.60,CAD,1,
15-24,8.60,CAD,1,
23-15,11.00,CAD,1,
15-23,11.00,CAD,1,
22-15,11.55,CAD,1,
15-22,11.55,CAD,1,
21-15,8.25,CAD,1,
15-21,8.25,CAD,1,
20-15,8.90,CAD,1,
15-20,8.90,CAD,1,
19-15,11.95,CAD,1,
15-19,11.95,CAD,1,
18-15,6.75,CAD,1,
15-18,6.75,CAD,1,
17-15,5.55,CAD,1,
15-17,5.55,CAD,1,
16-15,5.30,CAD,1,
15-16,5.30,CAD,1,
15-15,5.30,CAD,1,
1084-14,18.15,CAD,1,
14-1084,18.15,CAD,1,
1083-14,15.85,CAD,1,
14-1083,15.85,CAD,1,
97-14,18.50,CAD,1,
14-97,18.50,CAD,1,
96-14,17.55,CAD,1,
14-96,17.55,CAD,1,
95-14,17.05,CAD,1,
14-95,17.05,CAD,1,
94-14,16.55,CAD,1,
14-94,16.55,CAD,1,
93-14,15.80,CAD,1,
14-93,15.80,CAD,1,
92-14,15.10,CAD,1,
14-92,15.10,CAD,1,
91-14,14.40,CAD,1,
14-91,14.40,CAD,1,
90-14,13.65,CAD,1,
14-90,13.65,CAD,1,
89-14,13.60,CAD,1,
14-89,13.60,CAD,1,
88-14,16.55,CAD,1,
14-88,16.55,CAD,1,
87-14,15.05,CAD,1,
14-87,15.05,CAD,1,
86-14,14.35,CAD,1,
14-86,14.35,CAD,1,
85-14,11.55,CAD,1,
14-85,11.55,CAD,1,
84-14,15.30,CAD,1,
14-84,15.30,CAD,1,
83-14,13.35,CAD,1,
14-83,13.35,CAD,1,
82-14,11.05,CAD,1,
14-82,11.05,CAD,1,
81-14,10.40,CAD,1,
14-81,10.40,CAD,1,
80-14,8.00,CAD,1,
14-80,8.00,CAD,1,
77-14,11.90,CAD,1,
14-77,11.90,CAD,1,
76-14,17.50,CAD,1,
14-76,17.50,CAD,1,
75-14,16.90,CAD,1,
14-75,16.90,CAD,1,
74-14,15.95,CAD,1,
14-74,15.95,CAD,1,
73-14,15.10,CAD,1,
14-73,15.10,CAD,1,
72-14,14.55,CAD,1,
14-72,14.55,CAD,1,
71-14,13.90,CAD,1,
14-71,13.90,CAD,1,
70-14,14.20,CAD,1,
14-70,14.20,CAD,1,
69-14,20.00,CAD,1,
14-69,20.00,CAD,1,
68-14,19.45,CAD,1,
14-68,19.45,CAD,1,
67-14,18.60,CAD,1,
14-67,18.60,CAD,1,
66-14,17.95,CAD,1,
14-66,17.95,CAD,1,
65-14,16.75,CAD,1,
14-65,16.75,CAD,1,
64-14,15.70,CAD,1,
14-64,15.70,CAD,1,
63-14,15.20,CAD,1,
14-63,15.20,CAD,1,
62-14,14.50,CAD,1,
14-62,14.50,CAD,1,
61-14,13.80,CAD,1,
14-61,13.80,CAD,1,
60-14,13.40,CAD,1,
14-60,13.40,CAD,1,
58-14,15.25,CAD,1,
14-58,15.25,CAD,1,
57-14,14.90,CAD,1,
14-57,14.90,CAD,1,
56-14,13.90,CAD,1,
14-56,13.90,CAD,1,
55-14,21.65,CAD,1,
14-55,21.65,CAD,1,
54-14,20.45,CAD,1,
14-54,20.45,CAD,1,
53-14,19.30,CAD,1,
14-53,19.30,CAD,1,
52-14,17.90,CAD,1,
14-52,17.90,CAD,1,
51-14,16.95,CAD,1,
14-51,16.95,CAD,1,
46-14,17.95,CAD,1,
14-46,17.95,CAD,1,
45-14,16.75,CAD,1,
14-45,16.75,CAD,1,
44-14,15.95,CAD,1,
14-44,15.95,CAD,1,
43-14,18.30,CAD,1,
14-43,18.30,CAD,1,
42-14,17.80,CAD,1,
14-42,17.80,CAD,1,
41-14,16.55,CAD,1,
14-41,16.55,CAD,1,
39-14,20.25,CAD,1,
14-39,20.25,CAD,1,
38-14,19.50,CAD,1,
14-38,19.50,CAD,1,
37-14,18.50,CAD,1,
14-37,18.50,CAD,1,
35-14,16.95,CAD,1,
14-35,16.95,CAD,1,
34-14,16.10,CAD,1,
14-34,16.10,CAD,1,
33-14,12.20,CAD,1,
14-33,12.20,CAD,1,
32-14,10.75,CAD,1,
14-32,10.75,CAD,1,
31-14,10.15,CAD,1,
14-31,10.15,CAD,1,
30-14,24.45,CAD,1,
14-30,24.45,CAD,1,
29-14,21.20,CAD,1,
14-29,21.20,CAD,1,
28-14,19.25,CAD,1,
14-28,19.25,CAD,1,
27-14,14.80,CAD,1,
14-27,14.80,CAD,1,
26-14,13.60,CAD,1,
14-26,13.60,CAD,1,
25-14,9.35,CAD,1,
14-25,9.35,CAD,1,
24-14,7.40,CAD,1,
14-24,7.40,CAD,1,
23-14,10.20,CAD,1,
14-23,10.20,CAD,1,
22-14,10.65,CAD,1,
14-22,10.65,CAD,1,
21-14,6.85,CAD,1,
14-21,6.85,CAD,1,
20-14,8.05,CAD,1,
14-20,8.05,CAD,1,
19-14,11.00,CAD,1,
14-19,11.00,CAD,1,
18-14,8.00,CAD,1,
14-18,8.00,CAD,1,
17-14,7.10,CAD,1,
14-17,7.10,CAD,1,
16-14,5.65,CAD,1,
14-16,5.65,CAD,1,
15-14,5.65,CAD,1,
14-15,5.65,CAD,1,
14-14,5.30,CAD,1,
1084-13,19.05,CAD,1,
13-1084,19.05,CAD,1,
1083-13,16.70,CAD,1,
13-1083,16.70,CAD,1,
97-13,17.70,CAD,1,
13-97,17.70,CAD,1,
96-13,16.80,CAD,1,
13-96,16.80,CAD,1,
95-13,16.25,CAD,1,
13-95,16.25,CAD,1,
94-13,15.75,CAD,1,
13-94,15.75,CAD,1,
93-13,15.05,CAD,1,
13-93,15.05,CAD,1,
92-13,14.30,CAD,1,
13-92,14.30,CAD,1,
91-13,13.65,CAD,1,
13-91,13.65,CAD,1,
90-13,12.70,CAD,1,
13-90,12.70,CAD,1,
89-13,12.65,CAD,1,
13-89,12.65,CAD,1,
88-13,15.50,CAD,1,
13-88,15.50,CAD,1,
87-13,14.10,CAD,1,
13-87,14.10,CAD,1,
86-13,13.45,CAD,1,
13-86,13.45,CAD,1,
85-13,12.70,CAD,1,
13-85,12.70,CAD,1,
84-13,16.05,CAD,1,
13-84,16.05,CAD,1,
83-13,14.10,CAD,1,
13-83,14.10,CAD,1,
82-13,11.85,CAD,1,
13-82,11.85,CAD,1,
81-13,11.20,CAD,1,
13-81,11.20,CAD,1,
80-13,8.75,CAD,1,
13-80,8.75,CAD,1,
77-13,11.10,CAD,1,
13-77,11.10,CAD,1,
76-13,16.75,CAD,1,
13-76,16.75,CAD,1,
75-13,16.10,CAD,1,
13-75,16.10,CAD,1,
74-13,15.20,CAD,1,
13-74,15.20,CAD,1,
73-13,14.30,CAD,1,
13-73,14.30,CAD,1,
72-13,13.80,CAD,1,
13-72,13.80,CAD,1,
71-13,13.40,CAD,1,
13-71,13.40,CAD,1,
70-13,13.45,CAD,1,
13-70,13.45,CAD,1,
69-13,19.20,CAD,1,
13-69,19.20,CAD,1,
68-13,18.70,CAD,1,
13-68,18.70,CAD,1,
67-13,17.80,CAD,1,
13-67,17.80,CAD,1,
66-13,17.20,CAD,1,
13-66,17.20,CAD,1,
65-13,15.95,CAD,1,
13-65,15.95,CAD,1,
64-13,14.95,CAD,1,
13-64,14.95,CAD,1,
63-13,14.40,CAD,1,
13-63,14.40,CAD,1,
62-13,13.75,CAD,1,
13-62,13.75,CAD,1,
61-13,13.05,CAD,1,
13-61,13.05,CAD,1,
60-13,12.90,CAD,1,
13-60,12.90,CAD,1,
58-13,14.45,CAD,1,
13-58,14.45,CAD,1,
57-13,14.10,CAD,1,
13-57,14.10,CAD,1,
56-13,13.15,CAD,1,
13-56,13.15,CAD,1,
55-13,20.85,CAD,1,
13-55,20.85,CAD,1,
54-13,19.65,CAD,1,
13-54,19.65,CAD,1,
53-13,18.55,CAD,1,
13-53,18.55,CAD,1,
52-13,17.15,CAD,1,
13-52,17.15,CAD,1,
51-13,16.15,CAD,1,
13-51,16.15,CAD,1,
46-13,17.20,CAD,1,
13-46,17.20,CAD,1,
45-13,15.95,CAD,1,
13-45,15.95,CAD,1,
44-13,15.20,CAD,1,
13-44,15.20,CAD,1,
43-13,17.50,CAD,1,
13-43,17.50,CAD,1,
42-13,17.05,CAD,1,
13-42,17.05,CAD,1,
41-13,15.75,CAD,1,
13-41,15.75,CAD,1,
39-13,19.45,CAD,1,
13-39,19.45,CAD,1,
38-13,18.75,CAD,1,
13-38,18.75,CAD,1,
37-13,17.70,CAD,1,
13-37,17.70,CAD,1,
35-13,16.15,CAD,1,
13-35,16.15,CAD,1,
34-13,15.35,CAD,1,
13-34,15.35,CAD,1,
33-13,10.60,CAD,1,
13-33,10.60,CAD,1,
32-13,8.75,CAD,1,
13-32,8.75,CAD,1,
31-13,7.95,CAD,1,
13-31,7.95,CAD,1,
30-13,23.70,CAD,1,
13-30,23.70,CAD,1,
29-13,20.45,CAD,1,
13-29,20.45,CAD,1,
28-13,18.50,CAD,1,
13-28,18.50,CAD,1,
27-13,15.55,CAD,1,
13-27,15.55,CAD,1,
26-13,14.35,CAD,1,
13-26,14.35,CAD,1,
25-13,7.35,CAD,1,
13-25,7.35,CAD,1,
24-13,6.20,CAD,1,
13-24,6.20,CAD,1,
23-13,10.95,CAD,1,
13-23,10.95,CAD,1,
22-13,11.45,CAD,1,
13-22,11.45,CAD,1,
21-13,5.60,CAD,1,
13-21,5.60,CAD,1,
20-13,6.80,CAD,1,
13-20,6.80,CAD,1,
19-13,10.10,CAD,1,
13-19,10.10,CAD,1,
18-13,8.75,CAD,1,
13-18,8.75,CAD,1,
17-13,8.30,CAD,1,
13-17,8.30,CAD,1,
16-13,7.00,CAD,1,
13-16,7.00,CAD,1,
15-13,6.95,CAD,1,
13-15,6.95,CAD,1,
14-13,5.30,CAD,1,
13-14,5.30,CAD,1,
13-13,5.30,CAD,1,
1084-12,19.80,CAD,1,
12-1084,19.80,CAD,1,
1083-12,17.60,CAD,1,
12-1083,17.60,CAD,1,
97-12,16.95,CAD,1,
12-97,16.95,CAD,1,
96-12,16.00,CAD,1,
12-96,16.00,CAD,1,
95-12,15.50,CAD,1,
12-95,15.50,CAD,1,
94-12,15.00,CAD,1,
12-94,15.00,CAD,1,
93-12,14.25,CAD,1,
12-93,14.25,CAD,1,
92-12,13.55,CAD,1,
12-92,13.55,CAD,1,
91-12,12.90,CAD,1,
12-91,12.90,CAD,1,
90-12,12.10,CAD,1,
12-90,12.10,CAD,1,
89-12,12.05,CAD,1,
12-89,12.05,CAD,1,
88-12,14.90,CAD,1,
12-88,14.90,CAD,1,
87-12,13.50,CAD,1,
12-87,13.50,CAD,1,
86-12,14.90,CAD,1,
12-86,14.90,CAD,1,
85-12,13.60,CAD,1,
12-85,13.60,CAD,1,
84-12,16.80,CAD,1,
12-84,16.80,CAD,1,
83-12,14.85,CAD,1,
12-83,14.85,CAD,1,
82-12,12.60,CAD,1,
12-82,12.60,CAD,1,
81-12,11.90,CAD,1,
12-81,11.90,CAD,1,
80-12,9.95,CAD,1,
12-80,9.95,CAD,1,
77-12,10.35,CAD,1,
12-77,10.35,CAD,1,
76-12,15.95,CAD,1,
12-76,15.95,CAD,1,
75-12,15.35,CAD,1,
12-75,15.35,CAD,1,
74-12,14.40,CAD,1,
12-74,14.40,CAD,1,
73-12,13.55,CAD,1,
12-73,13.55,CAD,1,
72-12,13.05,CAD,1,
12-72,13.05,CAD,1,
71-12,12.90,CAD,1,
12-71,12.90,CAD,1,
70-12,12.65,CAD,1,
12-70,12.65,CAD,1,
69-12,18.45,CAD,1,
12-69,18.45,CAD,1,
68-12,17.90,CAD,1,
12-68,17.90,CAD,1,
67-12,17.05,CAD,1,
12-67,17.05,CAD,1,
66-12,16.45,CAD,1,
12-66,16.45,CAD,1,
65-12,15.20,CAD,1,
12-65,15.20,CAD,1,
64-12,14.15,CAD,1,
12-64,14.15,CAD,1,
63-12,13.65,CAD,1,
12-63,13.65,CAD,1,
62-12,13.00,CAD,1,
12-62,13.00,CAD,1,
61-12,12.25,CAD,1,
12-61,12.25,CAD,1,
60-12,12.15,CAD,1,
12-60,12.15,CAD,1,
58-12,13.70,CAD,1,
12-58,13.70,CAD,1,
57-12,13.35,CAD,1,
12-57,13.35,CAD,1,
56-12,12.35,CAD,1,
12-56,12.35,CAD,1,
55-12,20.10,CAD,1,
12-55,20.10,CAD,1,
54-12,18.90,CAD,1,
12-54,18.90,CAD,1,
53-12,17.75,CAD,1,
12-53,17.75,CAD,1,
52-12,16.40,CAD,1,
12-52,16.40,CAD,1,
51-12,15.40,CAD,1,
12-51,15.40,CAD,1,
46-12,16.45,CAD,1,
12-46,16.45,CAD,1,
45-12,15.20,CAD,1,
12-45,15.20,CAD,1,
44-12,14.40,CAD,1,
12-44,14.40,CAD,1,
43-12,16.75,CAD,1,
12-43,16.75,CAD,1,
42-12,16.25,CAD,1,
12-42,16.25,CAD,1,
41-12,15.00,CAD,1,
12-41,15.00,CAD,1,
39-12,11.25,CAD,1,
12-39,11.25,CAD,1,
38-12,17.95,CAD,1,
12-38,17.95,CAD,1,
37-12,16.95,CAD,1,
12-37,16.95,CAD,1,
35-12,15.40,CAD,1,
12-35,15.40,CAD,1,
34-12,14.55,CAD,1,
12-34,14.55,CAD,1,
33-12,10.40,CAD,1,
12-33,10.40,CAD,1,
32-12,8.50,CAD,1,
12-32,8.50,CAD,1,
31-12,10.50,CAD,1,
12-31,10.50,CAD,1,
30-12,22.90,CAD,1,
12-30,22.90,CAD,1,
29-12,19.65,CAD,1,
12-29,19.65,CAD,1,
28-12,17.70,CAD,1,
12-28,17.70,CAD,1,
27-12,15.15,CAD,1,
12-27,15.15,CAD,1,
26-12,13.95,CAD,1,
12-26,13.95,CAD,1,
25-12,7.40,CAD,1,
12-25,7.40,CAD,1,
24-12,8.25,CAD,1,
12-24,8.25,CAD,1,
23-12,6.60,CAD,1,
12-23,6.60,CAD,1,
22-12,6.30,CAD,1,
12-22,6.30,CAD,1,
21-12,5.55,CAD,1,
12-21,5.55,CAD,1,
20-12,5.30,CAD,1,
12-20,5.30,CAD,1,
19-12,9.00,CAD,1,
12-19,9.00,CAD,1,
18-12,9.95,CAD,1,
12-18,9.95,CAD,1,
17-12,9.15,CAD,1,
12-17,9.15,CAD,1,
16-12,8.30,CAD,1,
12-16,8.30,CAD,1,
15-12,8.15,CAD,1,
12-15,8.15,CAD,1,
14-12,6.75,CAD,1,
12-14,6.75,CAD,1,
13-12,5.30,CAD,1,
12-13,5.30,CAD,1,
12-12,5.30,CAD,1,
1084-11,20.60,CAD,1,
11-1084,20.60,CAD,1,
1083-11,18.55,CAD,1,
11-1083,18.55,CAD,1,
97-11,16.20,CAD,1,
11-97,16.20,CAD,1,
96-11,15.30,CAD,1,
11-96,15.30,CAD,1,
95-11,14.80,CAD,1,
11-95,14.80,CAD,1,
94-11,14.25,CAD,1,
11-94,14.25,CAD,1,
93-11,13.55,CAD,1,
11-93,13.55,CAD,1,
92-11,12.80,CAD,1,
11-92,12.80,CAD,1,
91-11,12.15,CAD,1,
11-91,12.15,CAD,1,
90-11,11.20,CAD,1,
11-90,11.20,CAD,1,
89-11,11.05,CAD,1,
11-89,11.05,CAD,1,
88-11,13.95,CAD,1,
11-88,13.95,CAD,1,
87-11,12.50,CAD,1,
11-87,12.50,CAD,1,
86-11,14.15,CAD,1,
11-86,14.15,CAD,1,
85-11,14.80,CAD,1,
11-85,14.80,CAD,1,
84-11,17.60,CAD,1,
11-84,17.60,CAD,1,
83-11,15.65,CAD,1,
11-83,15.65,CAD,1,
82-11,13.45,CAD,1,
11-82,13.45,CAD,1,
81-11,12.70,CAD,1,
11-81,12.70,CAD,1,
80-11,10.75,CAD,1,
11-80,10.75,CAD,1,
77-11,9.20,CAD,1,
11-77,9.20,CAD,1,
76-11,15.25,CAD,1,
11-76,15.25,CAD,1,
75-11,14.65,CAD,1,
11-75,14.65,CAD,1,
74-11,13.70,CAD,1,
11-74,13.70,CAD,1,
73-11,12.80,CAD,1,
11-73,12.80,CAD,1,
72-11,12.30,CAD,1,
11-72,12.30,CAD,1,
71-11,12.15,CAD,1,
11-71,12.15,CAD,1,
70-11,11.95,CAD,1,
11-70,11.95,CAD,1,
69-11,17.70,CAD,1,
11-69,17.70,CAD,1,
68-11,17.20,CAD,1,
11-68,17.20,CAD,1,
67-11,16.35,CAD,1,
11-67,16.35,CAD,1,
66-11,15.70,CAD,1,
11-66,15.70,CAD,1,
65-11,14.45,CAD,1,
11-65,14.45,CAD,1,
64-11,13.25,CAD,1,
11-64,13.25,CAD,1,
63-11,12.95,CAD,1,
11-63,12.95,CAD,1,
62-11,12.25,CAD,1,
11-62,12.25,CAD,1,
61-11,11.55,CAD,1,
11-61,11.55,CAD,1,
60-11,11.25,CAD,1,
11-60,11.25,CAD,1,
58-11,13.00,CAD,1,
11-58,13.00,CAD,1,
57-11,12.60,CAD,1,
11-57,12.60,CAD,1,
56-11,11.65,CAD,1,
11-56,11.65,CAD,1,
55-11,19.35,CAD,1,
11-55,19.35,CAD,1,
54-11,18.20,CAD,1,
11-54,18.20,CAD,1,
53-11,17.05,CAD,1,
11-53,17.05,CAD,1,
52-11,15.65,CAD,1,
11-52,15.65,CAD,1,
51-11,14.70,CAD,1,
11-51,14.70,CAD,1,
46-11,15.70,CAD,1,
11-46,15.70,CAD,1,
45-11,14.45,CAD,1,
11-45,14.45,CAD,1,
44-11,13.50,CAD,1,
11-44,13.50,CAD,1,
43-11,16.00,CAD,1,
11-43,16.00,CAD,1,
42-11,15.55,CAD,1,
11-42,15.55,CAD,1,
41-11,14.25,CAD,1,
11-41,14.25,CAD,1,
39-11,11.70,CAD,1,
11-39,11.70,CAD,1,
38-11,17.25,CAD,1,
11-38,17.25,CAD,1,
37-11,16.20,CAD,1,
11-37,16.20,CAD,1,
35-11,14.70,CAD,1,
11-35,14.70,CAD,1,
34-11,13.85,CAD,1,
11-34,13.85,CAD,1,
33-11,11.60,CAD,1,
11-33,11.60,CAD,1,
32-11,8.75,CAD,1,
11-32,8.75,CAD,1,
31-11,6.20,CAD,1,
11-31,6.20,CAD,1,
30-11,22.20,CAD,1,
11-30,22.20,CAD,1,
29-11,18.95,CAD,1,
11-29,18.95,CAD,1,
28-11,17.00,CAD,1,
11-28,17.00,CAD,1,
27-11,15.60,CAD,1,
11-27,15.60,CAD,1,
26-11,14.40,CAD,1,
11-26,14.40,CAD,1,
25-11,5.85,CAD,1,
11-25,5.85,CAD,1,
24-11,9.00,CAD,1,
11-24,9.00,CAD,1,
23-11,7.45,CAD,1,
11-23,7.45,CAD,1,
22-11,7.05,CAD,1,
11-22,7.05,CAD,1,
21-11,5.60,CAD,1,
11-21,5.60,CAD,1,
20-11,5.30,CAD,1,
11-20,5.30,CAD,1,
19-11,8.85,CAD,1,
11-19,8.85,CAD,1,
18-11,10.75,CAD,1,
11-18,10.75,CAD,1,
17-11,10.35,CAD,1,
11-17,10.35,CAD,1,
16-11,9.20,CAD,1,
11-16,9.20,CAD,1,
15-11,8.90,CAD,1,
11-15,8.90,CAD,1,
14-11,8.05,CAD,1,
11-14,8.05,CAD,1,
13-11,6.80,CAD,1,
11-13,6.80,CAD,1,
12-11,5.30,CAD,1,
11-12,5.30,CAD,1,
11-11,5.30,CAD,1,
1084-09,25.20,CAD,1,
09-1084,25.20,CAD,1,
1083-09,23.20,CAD,1,
09-1083,23.20,CAD,1,
97-09,11.00,CAD,1,
09-97,11.00,CAD,1,
96-09,10.30,CAD,1,
09-96,10.30,CAD,1,
95-09,9.40,CAD,1,
09-95,9.40,CAD,1,
94-09,8.75,CAD,1,
09-94,8.75,CAD,1,
93-09,8.10,CAD,1,
09-93,8.10,CAD,1,
92-09,6.90,CAD,1,
09-92,6.90,CAD,1,
91-09,6.30,CAD,1,
09-91,6.30,CAD,1,
90-09,8.50,CAD,1,
09-90,8.50,CAD,1,
89-09,8.55,CAD,1,
09-89,8.55,CAD,1,
88-09,9.95,CAD,1,
09-88,9.95,CAD,1,
87-09,10.95,CAD,1,
09-87,10.95,CAD,1,
86-09,9.55,CAD,1,
09-86,9.55,CAD,1,
85-09,19.05,CAD,1,
09-85,19.05,CAD,1,
84-09,22.20,CAD,1,
09-84,22.20,CAD,1,
83-09,20.20,CAD,1,
09-83,20.20,CAD,1,
82-09,17.95,CAD,1,
09-82,17.95,CAD,1,
81-09,17.30,CAD,1,
09-81,17.30,CAD,1,
80-09,15.35,CAD,1,
09-80,15.35,CAD,1,
77-09,6.30,CAD,1,
09-77,6.30,CAD,1,
76-09,15.30,CAD,1,
09-76,15.30,CAD,1,
75-09,14.70,CAD,1,
09-75,14.70,CAD,1,
74-09,13.75,CAD,1,
09-74,13.75,CAD,1,
73-09,12.90,CAD,1,
09-73,12.90,CAD,1,
72-09,12.35,CAD,1,
09-72,12.35,CAD,1,
71-09,12.20,CAD,1,
09-71,12.20,CAD,1,
70-09,12.00,CAD,1,
09-70,12.00,CAD,1,
69-09,15.35,CAD,1,
09-69,15.35,CAD,1,
68-09,15.10,CAD,1,
09-68,15.10,CAD,1,
67-09,13.90,CAD,1,
09-67,13.90,CAD,1,
66-09,13.35,CAD,1,
09-66,13.35,CAD,1,
65-09,12.10,CAD,1,
09-65,12.10,CAD,1,
64-09,11.10,CAD,1,
09-64,11.10,CAD,1,
63-09,10.65,CAD,1,
09-63,10.65,CAD,1,
62-09,9.55,CAD,1,
09-62,9.55,CAD,1,
61-09,8.60,CAD,1,
09-61,8.60,CAD,1,
60-09,8.55,CAD,1,
09-60,8.55,CAD,1,
58-09,12.90,CAD,1,
09-58,12.90,CAD,1,
57-09,12.50,CAD,1,
